"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"satin pants","Light purple","No","880",220.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; party","No","For sale","BottomsTexPantsWideSatin2",9720.0,"s7c8KYtvMbvpWS4Fa"
"satin pants","Pink","No","880",220.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; party","No","For sale","BottomsTexPantsWideSatin3",9721.0,"wuRwD6B6TKJzDKN2Z"
"satin pants","Dark red","No","880",220.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; party","No","For sale","BottomsTexPantsWideSatin4",9722.0,"ejhLLbFYyibcmLk76"
"satin pants","Ruby red","No","880",220.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; party","No","For sale","BottomsTexPantsWideSatin5",9723.0,"tcX5Dbdo9GqKajYFZ"
"satin pants","Brown","No","880",220.0,"Brown","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; party","No","For sale","BottomsTexPantsWideSatin6",9724.0,"BsHXxcYcWHPisPBpN"
"school pants","Black","No","880",220.0,"Black","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran0",5873.0,"jRJWoEy8giJ8vTfeW"
"school pants","Berry red","No","880",220.0,"Red","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran1",11398.0,"K5wigHETture6F8WJ"
"school pants","Green","No","880",220.0,"Green","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran2",11399.0,"s2QgJ5xFH2X9ChNFK"
"school pants","White","No","880",220.0,"White","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran3",11400.0,"yzSg5aLnmRQPFMq9G"
"school pants","Purple","No","880",220.0,"Purple","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran4",11401.0,"aPrngiviQRAuYXBKg"
"school pants","Gray","No","880",220.0,"Gray","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran5",11402.0,"DBdd789ANhHo6Rioa"
"school pants","Blue","No","880",220.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideGakuran6",11403.0,"4csWpqivK7ihagJ5N"
"silk floral-print pants","Pink","No","1440",360.0,"Pink","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort0",4329.0,"GySRYxWcFCDwjcTrN"
"silk floral-print pants","Blue","No","1440",360.0,"Blue","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort1",11379.0,"3kcrgRouLd9EdNPhP"
"silk floral-print pants","Mustard","No","1440",360.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort2",11380.0,"8PZtKDYDJxzJrSMG5"
"silk floral-print pants","Gray","No","1440",360.0,"Gray","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort3",11381.0,"AdAkpgTXeSK38wECL"
"silk floral-print pants","Purple","No","1440",360.0,"Purple","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort4",11382.0,"QztuYyBLJwHvejBBL"
"silk floral-print pants","Green","No","1440",360.0,"Green","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort5",11383.0,"mCqZoXsD39DPcKxuf"
"silk floral-print pants","Orange","No","1440",360.0,"Orange","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalChinashort6",11384.0,"pFvaJEThJ2ELDxzEi"
"silk pants","Green","No","1440",360.0,"Green","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","No","For sale","BottomsTexPantsNormalChina0",4330.0,"P5xEL333ZPeSTDXsJ"
"silk pants","Red","No","1440",360.0,"Red","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","No","For sale","BottomsTexPantsNormalChina1",11359.0,"KicyT4MA4AMQyHX7W"
"silk pants","Blue","No","1440",360.0,"Blue","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","No","For sale","BottomsTexPantsNormalChina2",11360.0,"LxC4HNJtfJbvAGqpJ"
"silk pants","Yellow","No","1440",360.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","No","For sale","BottomsTexPantsNormalChina3",11361.0,"n7o6oSLQRmybRvvhP"
"silk pants","Black","No","1440",360.0,"Black","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","No","For sale","BottomsTexPantsNormalChina4",11362.0,"hMNpGQLuNCaddRo3Y"
"ski pants","Turquoise","No","1560",390.0,"Green","Blue","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsWideSki0",4450.0,"veCodAXXupKXyHvW2"
"ski pants","Red","No","1560",390.0,"Orange","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsWideSki1",11407.0,"D4QQiQZNBmEs4ZBp4"
"ski pants","Ruby red","No","1560",390.0,"Pink","Purple","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsWideSki2",11408.0,"nDiGP8wp2Zrsxbqnt"
"ski pants","Blue","No","1560",390.0,"Blue","Green","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsWideSki3",11409.0,"Qh9i4Py67kRJM9uEu"
"ski pants","Light blue","No","1560",390.0,"Light blue","Red","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsWideSki4",11410.0,"7r5tu9eNC49zqu69c"
"ski pants","Yellow","No","1560",390.0,"Yellow","Pink","1x1","Able Sisters","Available from Able Sisters shop only","Winter","Yes","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsWideSki5",11411.0,"MXkckHi2iqMPvo9JN"
"slacks","Black","No","1300",325.0,"Black","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks0",3310.0,"JodCXpM9mB63mpKBq"
"slacks","Gray","No","1300",325.0,"Gray","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks1",11277.0,"QtRvky3BhimPDzHQ5"
"slacks","Blue","No","1300",325.0,"Light blue","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks2",11278.0,"BBdY6xFyKd7NFi9Sq"
"slacks","Red","No","1300",325.0,"Red","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks3",11279.0,"NxbZ4kY7Jc5BEHKcw"
"slacks","Navy blue","No","1300",325.0,"Blue","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks4",11280.0,"uruX8srKHwkmgGaMp"
"slacks","Beige","No","1300",325.0,"Beige","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks5",11281.0,"5inNgsCdz53jbj3DA"
"slacks","White","No","1300",325.0,"White","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; party; work","No","For sale","BottomsTexPantsNormalSlacks6",11282.0,"guZekCACL5z9X2eWg"
"soccer shorts","Green","No","980",245.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer0",9840.0,"FrC7cM8Wayr7jjgfk"
"soccer shorts","Red","No","980",245.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer1",12071.0,"AetZbMxSdazTnAtgE"
"soccer shorts","Navy blue","No","980",245.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer2",12072.0,"eQ6czDsneCgGYKgpP"
"soccer shorts","Blue","No","980",245.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer3",12073.0,"kfwPmWexXT2RBKvxF"
"soccer shorts","Light blue","No","980",245.0,"Light blue","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer4",12074.0,"6GvhiTLPC4f6DziZD"
"soccer shorts","White","No","980",245.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer5",12075.0,"bf8ML7toRrpW6eWca"
"soccer shorts","Orange","No","980",245.0,"Orange","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer6",12076.0,"TJgJtXnWygz45W6Rx"
"soccer shorts","Black","No","980",245.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsHalfSoccer7",12077.0,"BFPsmjvrrcu74Lo6r"
"spangle shorts","Red","No","980",245.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins0",5723.0,"Ebx86H8miQETsNzrN"
"spangle shorts","Navy blue","No","980",245.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins1",9177.0,"jj7Gpk9hu654MnBkp"
"spangle shorts","Gold","No","980",245.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins2",9178.0,"yGeKmvaR5AnguvsGG"
"spangle shorts","Silver","No","980",245.0,"Gray","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins3",9179.0,"cCGawq7fuvSd9tDSm"
"spangle shorts","Black","No","980",245.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins4",9180.0,"yyi6FBSXf28PSSyN8"
"spangle shorts","Pink","No","980",245.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins5",9181.0,"NS33yYMvjCer5kP4d"
"spangle shorts","Green","No","980",245.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins6",9182.0,"ZbAbTKd9Az3S9x6FE"
"spangle shorts","Purple","No","980",245.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsHotSequins7",9183.0,"qMrKr2APmp4KYqTij"
"sporty skirt","Gray","No","800",200.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexSkirtBoxSweat0",4283.0,"bRuo3F5XTqxuiPQiv"
"sporty skirt","Pink","No","800",200.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexSkirtBoxSweat1",9245.0,"P5FeggP5bCffv2Ypo"
"sporty skirt","Blue","No","800",200.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexSkirtBoxSweat2",9246.0,"BA4eMwwegF4WMRM9T"
"sporty skirt","Green","No","800",200.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexSkirtBoxSweat3",9247.0,"DNqwHFm5KbZJgZFs4"
"striped bell-bottoms","Yellow","No","1320",330.0,"Yellow","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","party; theatrical","No","For sale","BottomsTexPantsWideMultistripe0",5724.0,"ZmwMF86vxKmEyiitP"
"striped bell-bottoms","Red","No","1320",330.0,"Red","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","party; theatrical","No","For sale","BottomsTexPantsWideMultistripe1",8851.0,"db24g2WEcY7WSkfwt"
"striped bell-bottoms","Green","No","1320",330.0,"Green","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","party; theatrical","No","For sale","BottomsTexPantsWideMultistripe2",8852.0,"yJZjSfnbT8sinEnKE"
"striped bell-bottoms","Orange","No","1320",330.0,"Orange","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","party; theatrical","No","For sale","BottomsTexPantsWideMultistripe3",8853.0,"otYfpq53PEEzrJgfC"
"striped pants","Blue","No","1100",275.0,"Blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalBoder0",3312.0,"nQCk2KLZAN67hyYNr"
"striped pants","Orange","No","1100",275.0,"Orange","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalBoder1",9235.0,"FY3CHREweJxMhafhc"
"striped pants","Green","No","1100",275.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalBoder2",9236.0,"ae64JHvFiDgE8roow"
"striped pants","Red","No","1100",275.0,"Red","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalBoder3",9237.0,"bm2eXt7CEb4d3uXpG"
"striped pants","Black","No","1100",275.0,"Black","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalBoder4",9238.0,"xm3zxASYwjThmz2cq"
"striped shorts","Pink","No","1320",330.0,"Pink","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","party; theatrical; vacation","No","For sale","BottomsTexPantsHotMultistripe0",5705.0,"LDhAEhqfkHmbMc355"
"striped shorts","Blue","No","1320",330.0,"Blue","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","party; theatrical; vacation","No","For sale","BottomsTexPantsHotMultistripe1",8845.0,"xtJBJ2Ju9CTJrErmd"
"striped shorts","Red","No","1320",330.0,"Red","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","party; theatrical; vacation","No","For sale","BottomsTexPantsHotMultistripe2",8846.0,"r9Tu7SgxzGRRu9rWx"
"striped shorts","Yellow","No","1320",330.0,"Yellow","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","party; theatrical; vacation","No","For sale","BottomsTexPantsHotMultistripe3",8847.0,"pcJZrB7EQYmoev9FD"
"surfing shorts","Blue","No","700",175.0,"Light blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; sporty; vacation","No","For sale","BottomsTexPantsHalfSurf0",4515.0,"gxEHYhqPKdQhML9vk"
"surfing shorts","Purple","No","700",175.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; sporty; vacation","No","For sale","BottomsTexPantsHalfSurf1",9103.0,"R626fn6vEPWWe5tZ6"
"surfing shorts","Green","No","700",175.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; sporty; vacation","No","For sale","BottomsTexPantsHalfSurf2",9104.0,"erBndA9ARkAhRLNaq"
"surfing shorts","Pink","No","700",175.0,"Pink","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; sporty; vacation","No","For sale","BottomsTexPantsHalfSurf3",9105.0,"zSokS7N87o5jGQ4mY"
"surfing shorts","Gray","No","700",175.0,"Gray","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; sporty; vacation","No","For sale","BottomsTexPantsHalfSurf4",9106.0,"8XhmzxJgexm9z8msw"
"sweatpants","Gray","No","800",200.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat0",3296.0,"6vXpJD8d5FigCEy5P"
"sweatpants","Red","No","800",200.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat1",11270.0,"yHDfpDWP95QuXhaDa"
"sweatpants","Green","No","800",200.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat2",11271.0,"dNxcC2F2sX8SKCGcS"
"sweatpants","Blue","No","800",200.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat3",11272.0,"xkKian3gZK9WHskDM"
"sweatpants","Yellow","No","800",200.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat4",11273.0,"GQnNhQ3D3PikwSBnb"
"sweatpants","Pink","No","800",200.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat5",11274.0,"w6K4J796mGsnTo9oA"
"sweatpants","Light blue","No","800",200.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat6",11275.0,"ZkTbFE58B96GLabag"
"sweatpants","Black","No","800",200.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalSweat7",11276.0,"4dW56Dhznhjn5H9Ce"
"tennis skirt","White","No","1440",360.0,"White","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexSkirtAlineTennis0",4223.0,"cPZdHk6QxtxFF5gFW"
"tennis skirt","Navy blue","No","1440",360.0,"Blue","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexSkirtAlineTennis1",8782.0,"TdeZ9cmn3ejB6FRJv"
"tennis skirt","Light blue","No","1440",360.0,"Light blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexSkirtAlineTennis2",8783.0,"NRzStqGcSJDW7ppGo"
"tennis skirt","Pink","No","1440",360.0,"Pink","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexSkirtAlineTennis3",8784.0,"HBatHaLp6us4m4Ky2"
"terry-cloth shorts","Pink","No","1260",315.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy; vacation","No","For sale","BottomsTexPantsHotFluffy0",5711.0,"HE5xJzP3Yu9ifJ745"
"terry-cloth shorts","Blue","No","1260",315.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy; vacation","No","For sale","BottomsTexPantsHotFluffy1",8848.0,"xiZ7C3vewcTv5ieS7"
"terry-cloth shorts","Purple","No","1260",315.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy; vacation","No","For sale","BottomsTexPantsHotFluffy2",8849.0,"3EDZEAy5bTgcdL7JZ"
"terry-cloth shorts","Green","No","1260",315.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy; vacation","No","For sale","BottomsTexPantsHotFluffy3",8850.0,"JfpSFkXks6w2SBcLy"
"three-quarter sweatpants","Mint","No","1100",275.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat0",5702.0,"nyq9B6mTWidH5n5Hr"
"three-quarter sweatpants","Pink","No","1100",275.0,"Pink","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat1",11365.0,"q6JKSrekYwPqEnzNE"
"three-quarter sweatpants","Light blue","No","1100",275.0,"Light blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat2",11366.0,"9vxQkDJ3YatsGKFT6"
"three-quarter sweatpants","Orange","No","1100",275.0,"Orange","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat3",11367.0,"r66CBfx8CCMJqouer"
"three-quarter sweatpants","Black","No","1100",275.0,"Black","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat4",11368.0,"fvsCZqn4eTCqReEkZ"
"three-quarter sweatpants","Yellow","No","1100",275.0,"Yellow","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat5",11369.0,"j57w2BL4LfQd74sBz"
"three-quarter sweatpants","Red","No","1100",275.0,"Red","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat6",11370.0,"CwAYu5ihqHrTJsLd6"
"three-quarter sweatpants","Purple","No","1100",275.0,"Purple","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; sporty","No","For sale","BottomsTexPantsNormalCroppedsweat7",11371.0,"K6mjpxubY7xd7kqQR"
"tie-dye skirt","Red","No","1260",315.0,"Red","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexSkirtLongTiedye0",5826.0,"64MqcXfrSPMMREAwK"
"tie-dye skirt","Blue","No","1260",315.0,"Blue","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexSkirtLongTiedye1",8749.0,"zid6BqnPPQF97NPD5"
"tie-dye skirt","Green","No","1260",315.0,"Green","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexSkirtLongTiedye2",8750.0,"DCixrf33EkNYAPPMu"
"tie-dye skirt","Purple","No","1260",315.0,"Purple","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexSkirtLongTiedye3",8751.0,"g68iEhnysuFYgBup3"
"tie-dye skirt","Orange","No","1260",315.0,"Orange","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexSkirtLongTiedye4",8752.0,"pv3PKQHvmpeoM6gzn"
"tiered skirt","Purple","No","1200",300.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongTiered0",4502.0,"Pz7hCfPExX8cCPgAH"
"tiered skirt","Mint","No","1200",300.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongTiered1",8717.0,"4gXPrDgHyZWEuArER"
"tiered skirt","Avocado","No","1200",300.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongTiered2",8718.0,"sWk6G7Ceqv8Lqeg58"
