"name","variation","diy","buy","sell","color_1","color_2","size","miles_price","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"sweater on shirt","Green","No","960",240.0,"White","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","comfy; work","Yes","For sale","TopsTexTopYshirtsLTiedsweater3",8496.0,"EYYfj7mgf6DdnweuF"
"sweater on shirt","Gray","No","960",240.0,"White","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","comfy; work","Yes","For sale","TopsTexTopYshirtsLTiedsweater4",8497.0,"Gr3ZpaDPjpb4gqmMq"
"sweater-vest","Beige","No","1400",350.0,"Beige","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLVest0",3489.0,"53gMbNfZdTPGyLz5Y"
"sweater-vest","Navy blue","No","1400",350.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLVest1",8116.0,"aGwN69g2YJcPXLjup"
"sweater-vest","Gray","No","1400",350.0,"Gray","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLVest2",8117.0,"uF7qkDwe4gyBwbvMg"
"sweater-vest","White","No","1400",350.0,"White","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLVest3",8118.0,"Ae7ZoYRhXDRTrcpEd"
"sweatshirt","Gray","No","700",175.0,"Gray","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLSweat0",3671.0,"q2Fde7HQetuevce2p"
"sweatshirt","Green","No","700",175.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLSweat1",7976.0,"ivwHMNfNcwzejLymJ"
"sweatshirt","Yellow","No","700",175.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLSweat2",7977.0,"pTn9SnuQSMBbBWSMc"
"sweatshirt","Purple","No","700",175.0,"Purple","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLSweat3",7978.0,"cTCY4eZf6ie75hanr"
"sweatshirt","Red","No","700",175.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLSweat4",7979.0,"RYtfMGbrEPPX6wHhp"
"sweatshirt","Blue","No","700",175.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLSweat5",7980.0,"hve5xBawbuGjRXF2R"
"sweetheart tank and shirt","Gray","No","1200",300.0,"Gray","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLBustier0",4578.0,"gwnNYkzXpXQS7iRb9"
"sweetheart tank and shirt","Beige","No","1200",300.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLBustier1",9032.0,"rRoxaLN2cg4PzNqrn"
"sweetheart tank and shirt","Green","No","1200",300.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLBustier2",9033.0,"5cH3DQ8pqiyya7wFu"
"sweetheart tank and shirt","Pink","No","1200",300.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLBustier3",9034.0,"GZSDRuMgmwaLjKDdf"
"sweetheart tank and shirt","Blue","No","1200",300.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLBustier4",9035.0,"mYT5zFDFWRaghdePf"
"tailcoat","Black","No","2500",625.0,"Black","Gray","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party; theatrical","Yes","For sale","TopsTexTopCoatLTailcoat0",4440.0,"BcAFCR5xgoJ2gfCnu"
"tailcoat","White","No","2500",625.0,"White","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party; theatrical","Yes","For sale","TopsTexTopCoatLTailcoat1",8284.0,"At575nEKr4yoexzfJ"
"tailored jacket","Gray","No","1400",350.0,"Gray","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLTailored0",3474.0,"6JowjzkiZriByKcbA"
"tailored jacket","Black","No","1400",350.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLTailored1",8272.0,"qQTHCADcSmYhBpYrd"
"tailored jacket","Navy blue","No","1400",350.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLTailored2",8273.0,"xsqaCmyS92Kp96bfB"
"tailored jacket","Beige","No","1400",350.0,"Beige","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLTailored3",8274.0,"hfhFgRPj7cJZRdKkX"
"tailored jacket","Green","No","1400",350.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLTailored4",8275.0,"F9fAnH5brQ5YCq6xc"
"tank","Black","No","350",87.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; outdoorsy; comfy; sporty; vacation","Yes","For sale","TopsTexTopTshirtsNTanktop0",3192.0,"usnhrMGXKgBrjCSRx"
"tank","White","No","350",87.0,"White","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; outdoorsy; comfy; sporty; vacation","Yes","For sale","TopsTexTopTshirtsNTanktop1",8373.0,"BYLgAEnGWsf7yFYH2"
"tank","Brown","No","350",87.0,"Brown","Brown","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; outdoorsy; comfy; sporty; vacation","Yes","For sale","TopsTexTopTshirtsNTanktop2",8374.0,"R5zDnWRs2AhhfBdoJ"
"tank","Red","No","350",87.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; outdoorsy; comfy; sporty; vacation","Yes","For sale","TopsTexTopTshirtsNTanktop3",8375.0,"E6L6EfiJZiJNgcNQH"
"tank","Navy blue","No","350",87.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; outdoorsy; comfy; sporty; vacation","Yes","For sale","TopsTexTopTshirtsNTanktop4",8376.0,"ST7z58LiuJx4gzaNg"
"tee-parka combo","Lime","No","1400",350.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; sporty","Yes","For sale","TopsTexTopOuterLParkertshirt0",4423.0,"tS5NLyyFXadqZu9ZB"
"tee-parka combo","Blue","No","1400",350.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; sporty","Yes","For sale","TopsTexTopOuterLParkertshirt1",7984.0,"wyxhdGBe5wmdyotJD"
"tee-parka combo","Orange","No","1400",350.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; sporty","Yes","For sale","TopsTexTopOuterLParkertshirt2",7985.0,"rFocrft4TasWGzWCP"
"tee-parka combo","Pink","No","1400",350.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; sporty","Yes","For sale","TopsTexTopOuterLParkertshirt3",7986.0,"C3om2GyytLZ5mDLf5"
"tee-parka combo","Mint","No","1400",350.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy; sporty","Yes","For sale","TopsTexTopOuterLParkertshirt4",7987.0,"bjfw7htj3YQydswyS"
"tennis sweater","Ivory","No","1440",360.0,"White","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","sporty; work","Yes","For sale","TopsTexTopOuterLTennis0",3599.0,"sAzQag25YoPGutGtH"
"tennis sweater","Green","No","1440",360.0,"Green","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","sporty; work","Yes","For sale","TopsTexTopOuterLTennis1",7749.0,"v33wuT8gpCRoosQ3p"
"tennis sweater","Brown","No","1440",360.0,"Brown","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","sporty; work","Yes","For sale","TopsTexTopOuterLTennis2",7750.0,"GbQtGZdDRt8GdmRLu"
"tennis sweater","Red","No","1440",360.0,"Red","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","sporty; work","Yes","For sale","TopsTexTopOuterLTennis3",7751.0,"HDfynaBjHNKzHb9dC"
"terry-cloth nightgown","Light blue","No","1440",360.0,"Light blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas0",11095.0,"quaZXmtHGzaXRhaYj"
"terry-cloth nightgown","Blue","No","1440",360.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas1",11927.0,"4RaNSPz3N7ZE9Nfy2"
"terry-cloth nightgown","Green","No","1440",360.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas2",11928.0,"Z6HrGM4BWYgoXakBi"
"terry-cloth nightgown","Orange","No","1440",360.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas3",11929.0,"nn9uKBRnJ2vvwifar"
"terry-cloth nightgown","Pink","No","1440",360.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas4",11930.0,"LmWMwpm2fQJCr2WMf"
"terry-cloth nightgown","Cream","No","1440",360.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas5",12189.0,"ZPxKjuDhg8rcJBCke"
"terry-cloth nightgown","Purple","No","1440",360.0,"Purple","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas6",12190.0,"hdDLahyD64JxB56Fk"
"terry-cloth nightgown","Lime","No","1440",360.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopCoatLPajamas7",12191.0,"TscyyY6gA7TWJTLoa"
"text shirt","Black","No","800",200.0,"Black","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLAlphabet0",4340.0,"P8BYsmi6va7PJ5pnF"
"text shirt","White","No","800",200.0,"White","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLAlphabet1",8403.0,"cG9wocvdh7ZCHQXpP"
"text shirt","Red","No","800",200.0,"Red","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLAlphabet2",8404.0,"gYMYwoyFrZPM9Eo64"
"thick-stripes shirt","Yellow & navy","No","1120",280.0,"Yellow","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby0",3666.0,"hjWjh6fddnQxNw7Dv"
"thick-stripes shirt","Green & navy","No","1120",280.0,"Green","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby1",7622.0,"9ij62FBzPRsxWKauZ"
"thick-stripes shirt","Rose red & navy","No","1120",280.0,"Red","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby2",7623.0,"C9ZYRGGpYjrnnQBs2"
"thick-stripes shirt","Beige & navy","No","1120",280.0,"Beige","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby3",7624.0,"ENzF5vBvPL9YWi3p8"
"thick-stripes shirt","Green & purple","No","1120",280.0,"Purple","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby4",7625.0,"TGWjXxBaQ5azko2SX"
"thick-stripes shirt","Yellow & red","No","1120",280.0,"Red","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby5",7626.0,"hhAg3nkrFLeTjjnYR"
"thick-stripes shirt","Navy & gray","No","1120",280.0,"Gray","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby6",7627.0,"2TdPLhyZrguzzxe4o"
"thick-stripes shirt","Light blue & black","No","1120",280.0,"Light blue","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","sporty","Yes","For sale","TopsTexTopYshirtsLRugby7",7628.0,"4SE2998q8YP5X24dY"
"thief's costume","NA","No","2600",650.0,"Black","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale; theatrical","Yes","For sale","TopsTexTopCoatLThiefBlack",5134.0,"mzicEzdYT9bQvNSc5"
"thread-worn sweater","Green","No","980",245.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLDamage0",5126.0,"Yh6QRfZZCZiYAggLw"
"thread-worn sweater","Black","No","980",245.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLDamage1",8556.0,"5WikqoBPEKiw2wvJu"
"thread-worn sweater","Beige","No","980",245.0,"Beige","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLDamage2",8557.0,"6djwvSaBqAj3kz8Ep"
"thread-worn sweater","Pink","No","980",245.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLDamage3",8558.0,"9dKYw5fCXsrbgShFv"
"three-ball tee","NA","No","560",140.0,"Red","White","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHNumberball3",2498.0,"i5drcDjwqEoZFsPEf"
"tie-dye shirt","NA","No","800",200.0,"Colorful","Colorful","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Active","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsHTiedyeRainbow",4211.0,"5wFAi9omky75z2P8u"
"tiger jacket","NA","No","1750",437.0,"Green","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy","Yes","For sale","TopsTexTopOuterLSukajantigerGreen",3253.0,"PQQm9SwKwsr7tiHMW"
"tight-knit sweater","Black","No","800",200.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopYshirtsLSlimknit0",4302.0,"fDaQHhDLPxLuq9fa5"
"tight-knit sweater","Beige","No","800",200.0,"Beige","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopYshirtsLSlimknit1",8552.0,"ngfwkdoA547PTwrd8"
"tight-knit sweater","Gray","No","800",200.0,"Gray","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopYshirtsLSlimknit2",8553.0,"WsHkMACXfY6fvMa4Q"
"top coat","Light blue","No","2000",500.0,"Light blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","Yes","For sale","TopsTexTopCoatLSoutiencollar0",4574.0,"sifMA4GrfEWGk2LA4"
"top coat","Beige","No","2000",500.0,"Beige","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","Yes","For sale","TopsTexTopCoatLSoutiencollar1",8455.0,"AXtPAdDqRhdqL4vYF"
"top coat","Brown","No","2000",500.0,"Brown","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","Yes","For sale","TopsTexTopCoatLSoutiencollar2",8456.0,"a9Ke52BSuZszZDThr"
"top coat","Pink","No","2000",500.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","Yes","For sale","TopsTexTopCoatLSoutiencollar3",8457.0,"xq9bhY6vEchJFcXtk"
"track jacket","Navy blue","No","910",227.0,"Blue","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey0",3334.0,"HvRR4Xs5Efb7JbAgW"
"track jacket","Gray","No","910",227.0,"Gray","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey1",7611.0,"YtMXqNWCCvk7gHStq"
"track jacket","White","No","910",227.0,"White","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey2",7612.0,"58ZJAWeYPzZuqDjbZ"
"track jacket","Red","No","910",227.0,"Orange","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey3",7613.0,"WXSBbupxdP8ekxi2P"
"track jacket","Light blue","No","910",227.0,"Blue","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey4",7614.0,"TjJbf6y6sLdQ8bjiB"
"track jacket","Green","No","910",227.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey5",7615.0,"EjigD3TBsGQGmn2Hp"
"track jacket","Blue","No","910",227.0,"Blue","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopYshirtsLSportsjersey6",7616.0,"vbevhTaPsv7acsxm7"
"traditional straw coat","NA","Yes","NFS",160.0,"Beige","Beige","1x1","NA","Crafting",,"All Year","No","1.0.0","Simple","fairy tale; outdoorsy","Yes","Not for sale","TopsTexTopCoatLStrawBeige",5291.0,"zXMsYoKm2DyJPZgoY"
"tree sweater","NA","No","880",220.0,"Beige","Green","1x1","NA","Nook Shopping Catalog",,"Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLTree0",8194.0,"THhQgeXeutm26jHxt"
"trench coat","Beige","No","1680",420.0,"Beige","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; work","Yes","For sale","TopsTexTopCoatLTrench0",2402.0,"LZzoavieA5mTpq8pZ"
"trench coat","Light blue","No","1680",420.0,"Light blue","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; work","Yes","For sale","TopsTexTopCoatLTrench1",9284.0,"ruR4hBKpNmJkuZtuY"
"trench coat","Red","No","1680",420.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; work","Yes","For sale","TopsTexTopCoatLTrench2",9285.0,"YRtqpkC7Ro86zqBwQ"
"trench coat","Orange","No","1680",420.0,"Orange","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; work","Yes","For sale","TopsTexTopCoatLTrench3",9286.0,"Wx8pQEWX9PxhvdJHd"
"trench coat","Navy blue","No","1680",420.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; work","Yes","For sale","TopsTexTopCoatLTrench4",9287.0,"2DurL44iMsMqwGKSm"
"tube top","Green","No","640",160.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop0",4253.0,"9pzPEtvp6Dm3TC9m2"
"tube top","Red","No","640",160.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop1",8082.0,"GrynFZaxgEnhkqKA5"
"tube top","Yellow","No","640",160.0,"Orange","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop2",8083.0,"wv8ZbcjJyzjDHEvBL"
"tube top","Dark gray","No","640",160.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop3",8084.0,"FDNHm7b3MLsQSuqQx"
"tube top","Purple","No","640",160.0,"Purple","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop4",8085.0,"hXXwcKzZEiNCuk7fs"
"tube top","Blue","No","640",160.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop5",8086.0,"R6mpP7Q5fhDH7q37A"
"tube top","Dark red","No","640",160.0,"Brown","Brown","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; theatrical; vacation","Yes","For sale","TopsTexTopTshirtsNTubetop6",8087.0,"BQXoaMe6i6JwKx4o3"
"tunic tank","White","No","800",200.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopCoatNTanktunic0",4668.0,"wtqQ6cJmHuiFsNsRG"
"tunic tank","Yellow","No","800",200.0,"Yellow","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopCoatNTanktunic1",8390.0,"uNeaD3rvJYE38PcoE"
"tunic tank","Pink","No","800",200.0,"Pink","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopCoatNTanktunic2",8391.0,"NHMTyvCEmccNFahiR"
"tunic tank","Mint","No","800",200.0,"Green","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopCoatNTanktunic3",8392.0,"KBKCxbDL2yyczaDZW"
"tuxedo jacket","Black","No","2500",625.0,"Black","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLTuxedo0",3388.0,"c6Dbp8gKzyEzMp4qi"
"tuxedo jacket","Gray","No","2500",625.0,"Gray","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLTuxedo1",8270.0,"6sdjEnZ9yp9EWHqcb"
